Postinumero-kunta-avain (vuoden 2021 aluejako);;;;;;;;;;;;;;;;;;
Huom! Postinumeroalueen kunta on määritelty sen mukaan, minkä kunnan puolella suurin osa postinumeroalueen pinta-alasta sijaitsee.;;;;;;;;;;;;;;;;;;
Postinumeroalue;Postinumeroalueen nimi;Postinumeroalueen nimi (sv);Kunta;Kunnan nimi;Kuntaryhmä;Kuntaryhmän nimi;Seutukunta;Seutukunnan nimi;Maakunta;Maakunnan nimi;Suuralue;Suuralueen nimi;AVI;AVI:n nimi;ELY;ELY:n nimi;Sairaanhoitopiiri;Sairaanhoitopiirin nimi
54960;Vehkataipale;Vehkataipale;831;Taipalsaari;3;Maaseutumaiset kunnat;091;Lappeenrannan seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
55100;Imatra Keskus;Imatra centrum;153;Imatra;1;Kaupunkimaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
55120;Mansikkala-Tuulikallio;Mansikkala-Tuulikallio;153;Imatra;1;Kaupunkimaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
55300;Rauha-Tiuruniemi;Rauha-Tiuruniemi;405;Lappeenranta;1;Kaupunkimaiset kunnat;091;Lappeenrannan seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
55320;Rauha;Rauha;405;Lappeenranta;1;Kaupunkimaiset kunnat;091;Lappeenrannan seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
55330;Tiuruniemi;Tiuruniemi;405;Lappeenranta;1;Kaupunkimaiset kunnat;091;Lappeenrannan seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
55400;Tainionkoski-Mustalampi;Tainionkoski-Mustalampi;153;Imatra;1;Kaupunkimaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
55420;Karhumäki-Karhukallio;Karhumäki-Karhukallio;153;Imatra;1;Kaupunkimaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
55510;Sotkulampi-Linnasuo;Sotkulampi-Linnasuo;153;Imatra;1;Kaupunkimaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
55610;Rajapatsas-Teppanala;Rajapatsas-Teppanala;153;Imatra;1;Kaupunkimaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
55700;Vintteri-Virasoja;Vintteri-Virasoja;153;Imatra;1;Kaupunkimaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
55800;Vuoksenniska-Saarlampi;Vuoksenniska-Saarlampi;153;Imatra;1;Kaupunkimaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
55910;Rautio-Kurkvuori;Rautio-Kurkvuori;153;Imatra;1;Kaupunkimaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
56100;Ruokolahti Keskus;Ruokolahti centrum;700;Ruokolahti;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
56120;Salosaari;Salosaari;700;Ruokolahti;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
56140;Äitsaari;Äitsaari;700;Ruokolahti;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
56210;Virmutjoki;Virmutjoki;700;Ruokolahti;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
56310;Syyspohja;Syyspohja;700;Ruokolahti;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
56330;Utula;Utula;700;Ruokolahti;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
56350;Kyläniemi;Kyläniemi;831;Taipalsaari;3;Maaseutumaiset kunnat;091;Lappeenrannan seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
56410;Kaiturinpää;Kaiturinpää;700;Ruokolahti;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
56440;Pohja-Lankila;Pohja-Lankila;700;Ruokolahti;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
56510;Puntala;Puntala;700;Ruokolahti;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
56550;Niska-Pietilä;Niska-Pietilä;689;Rautjärvi;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
56610;Rautjärvi;Rautjärvi;689;Rautjärvi;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
56640;Purnujärvi;Purnujärvi;689;Rautjärvi;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
56710;Miettilä;Miettilä;689;Rautjärvi;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
56730;Laikko;Laikko;689;Rautjärvi;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
56800;Simpele;Simpele;689;Rautjärvi;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
57100;Heikinpohja-Piispanmäki;Heikinpohja-Piispanmäki;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
57120;Savonlinna;Nyslott;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
57130;Savonlinna Keskus;Nyslott centrum;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
57170;Sortteerinlahti-Talvisalo;Sortteerinlahti-Talvisalo;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
57200;Miekonniemi-Venäjänniemi;Miekonniemi-Venäjänniemi;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
57210;Nojanmaa;Nojanmaa;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
57220;Haka-alue-Viuhonmäki;Haka-alue-Viuhonmäki;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
57230;Inkerinkylä;Inkerinkylä;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
57310;Rinkilä;Rinkilä;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
57510;Laitaatsilta;Laitaatsilta;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
57600;Poukkusilta-Pihlajaniemi;Poukkusilta-Pihlajaniemi;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
57710;Kellarpelto-Rantakoivikko;Kellarpelto-Rantakoivikko;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
57810;Aholahti;Aholahti;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58130;Oravi;Oravi;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58140;Ahvensalmi;Ahvensalmi;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58150;Makkola;Makkola;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58160;Karvila;Karvila;046;Enonkoski;3;Maaseutumaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58170;Simanala;Simanala;046;Enonkoski;3;Maaseutumaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58175;Enonkoski Keskus;Enonkoski centrum;046;Enonkoski;3;Maaseutumaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58180;Ihamaniemi;Ihamaniemi;046;Enonkoski;3;Maaseutumaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58200;Kerimäki Keskus;Kerimäki centrum;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58220;Louhi;Louhi;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58260;Kumpuranta;Kumpuranta;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58300;Savonranta Keskus;Savonranta centrum;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58320;Raikuu;Raikuu;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58350;Villala;Villala;260;Kitee;3;Maaseutumaiset kunnat;124;Keski-Karjalan seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
58360;Säimen;Säimen;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58390;Rönkönvaara;Rönkönvaara;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58410;Haapakallio;Haapakallio;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58420;Silvola;Silvola;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58430;Kulennoinen;Kulennoinen;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58450;Punkaharju;Punkaharju;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58500;Punkasalmi;Punkasalmi;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58520;Hiukkajoki;Hiukkajoki;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58550;Putikko;Putikko;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58570;Ruhvana;Ruhvana;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58580;Vuoriniemi;Vuoriniemi;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58610;Telakanava;Telakanava;768;Sulkava;3;Maaseutumaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58620;Lohilahti;Lohilahti;768;Sulkava;3;Maaseutumaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58650;Kiviapaja;Kiviapaja;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58680;Piojärvi;Piojärvi;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58690;Ala-Särkilahti-Piojärvi;Ala-Särkilahti-Piojärvi;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58700;Sulkava Keskus;Sulkava centrum;768;Sulkava;3;Maaseutumaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58720;Kaartilankoski;Kaartilankoski;768;Sulkava;3;Maaseutumaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58770;Pihlajalahti;Pihlajalahti;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58810;Kallislahti;Kallislahti;740;Savonlinna;1;Kaupunkimaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58830;Parkumäki;Parkumäki;681;Rantasalmi;3;Maaseutumaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58850;Hiltula;Hiltula;681;Rantasalmi;3;Maaseutumaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58900;Rantasalmi Keskus;Rantasalmi centrum;681;Rantasalmi;3;Maaseutumaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58910;Rantasalmi Asemanseutu;Rantasalmi stationsamhälle;681;Rantasalmi;3;Maaseutumaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58920;Kolkontaipale;Kolkontaipale;681;Rantasalmi;3;Maaseutumaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
58940;Tuusmäki;Tuusmäki;681;Rantasalmi;3;Maaseutumaiset kunnat;103;Savonlinnan seutukunta;10;Etelä-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;07;Etelä-Savon ELY-keskus;11;Itä-Savon SHP
59100;Parikkala Keskus;Parikkala centrum;580;Parikkala;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
59130;Koitsanlahti;Koitsanlahti;580;Parikkala;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
59210;Melkoniemi;Melkoniemi;580;Parikkala;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
59310;Särkisalmi;Särkisalmi;580;Parikkala;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
59320;Haapaoja;Haapaoja;580;Parikkala;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
59410;Kirjavala;Kirjavala;580;Parikkala;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
59510;Maironiemi;Maironiemi;580;Parikkala;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
59520;Saari;Saari;580;Parikkala;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
59530;Mikkolanniemi;Mikkolanniemi;580;Parikkala;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
59610;Tarnala;Tarnala;580;Parikkala;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
59710;Kummunkylä;Kummunkylä;580;Parikkala;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
59720;Niukkala;Niukkala;580;Parikkala;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
59730;Uukuniemi;Uukuniemi;580;Parikkala;3;Maaseutumaiset kunnat;093;Imatran seutukunta;09;Etelä-Karjala;2;Etelä-Suomi;1;Etelä-Suomen AVI;06;Kaakkois-Suomen ELY-keskus;09;Etelä-Karjalan SHP
59800;Kesälahti Keskus;Kesälahti centrum;260;Kitee;3;Maaseutumaiset kunnat;124;Keski-Karjalan seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
59810;Suurikylä;Suurikylä;260;Kitee;3;Maaseutumaiset kunnat;124;Keski-Karjalan seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
59820;Purujärvi-Rajavaara;Purujärvi-Rajavaara;260;Kitee;3;Maaseutumaiset kunnat;124;Keski-Karjalan seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
60100;Seinäjoki Keskus;Seinäjoki centrum;743;Seinäjoki;1;Kaupunkimaiset kunnat;142;Seinäjoen seutukunta;14;Etelä-Pohjanmaa;3;Länsi-Suomi;4;Länsi- ja Sisä-Suomen AVI;11;Etelä-Pohjanmaan ELY-keskus;15;Etelä-Pohjanmaan SHP
60120;Pohja;Pohja;743;Seinäjoki;1;Kaupunkimaiset kunnat;142;Seinäjoen seutukunta;14;Etelä-Pohjanmaa;3;Länsi-Suomi;4;Länsi- ja Sisä-Suomen AVI;11;Etelä-Pohjanmaan ELY-keskus;15;Etelä-Pohjanmaan SHP
60150;Kasperi;Kasperi;743;Seinäjoki;1;Kaupunkimaiset kunnat;142;Seinäjoen seutukunta;14;Etelä-Pohjanmaa;3;Länsi-Suomi;4;Länsi- ja Sisä-Suomen AVI;11;Etelä-Pohjanmaan ELY-keskus;15;Etelä-Pohjanmaan SHP
